concept_id,source,en,de,tr,aliases_en,aliases_de,tree
RID10733,radlex,spoiling of transverse magnetization,Spoiling der Transversalmagnetisierung,,spoiling,,A00.radlex
RID10735,radlex,radiofrequency spoiling,Radiofrequenzspoiling,,RF spoiling,,A00.radlex
RID10737,radlex,gradient spoiling,Gradientenspoiling,,,,A00.radlex
RID10738,radlex,MR echo type,MR Echotyp,,,,A00.radlex
RID10739,radlex,gradient echo,Gradientenecho,,,,A00.radlex
RID10740,radlex,conventional gradient echo,konventionelles Gradientenecho,,,,A00.radlex
RID10741,radlex,fast gradient echo,schnelles Gradientenecho,,,,A00.radlex
RID10742,radlex,gradient and spin echo,Gradienten- und Spinecho,,GRASE,,A00.radlex
RID10744,radlex,echo planar,Echoplanar,,EPI,,A00.radlex
RID10746,radlex,spin echo,Spinecho,,Hahn echo|RF spin echo,,A00.radlex
RID10749,radlex,fast-spin echo,schnelles Spinecho,,FSE|RARE|TSE|echo-train spin-echo|rapid acquisition with relaxation enhancement|turbo-spin echo,,A00.radlex
RID10756,radlex,conventional spin echo,konventionelles Spinecho,,,,A00.radlex
RID10757,radlex,k-space trajectory,k-Raum Trajektorie,,,,A00.radlex
RID10758,radlex,Cartesian k-space trajectory,kartesische k-Raum Trajektorie,,,,A00.radlex
RID10759,radlex,sequential k-space trajectory,sequentielle k-Raum Trajektorie,,,,A00.radlex
RID10760,radlex,echo planar k-space trajectory,echo-planare k-Raum Trajektorie,,,,A00.radlex
RID10761,radlex,centric k-space trajectory,zentrische k-Raum Trajektorie,,,,A00.radlex
RID10762,radlex,reverse centric k-space trajectory,reverse zentrische k-Raum Trajektorie,,,,A00.radlex
RID10763,radlex,elliptical centric k-space trajectory,elliptische zentrale k-Raum Trajektorie,,,,A00.radlex
RID10764,radlex,recessed elliptical centric k-space trajectory,MRT mit elliptisch-zentrischer Auslesung des k-Raums,,,,A00.radlex
RID10765,radlex,reversed elliptical centric k-space trajectory,reverse elliptische k-Raum Trajektorie,,,,A00.radlex
RID10766,radlex,non-Cartesian k-space trajectory,nicht-kartesische k-Raum Trajektorie,,,,A00.radlex
RID10767,radlex,radial k-space trajectory,CT mit radialer k-Raum-Abtastung,,projection acquisition|projection reconstruction,,A00.radlex
RID10770,radlex,stack of stars k-space trajectory,"CT mit dreidimensionaler, radialer k-Raum-Abtastung",,stack of projections,,A00.radlex
RID10772,radlex,VIPR k-space trajectory,VIPR mit k-Raum-Abtastung,,,,A00.radlex
RID10773,radlex,spiral k-space trajectory,spiralförmige k-Raum-Abtastung,,,,A00.radlex
RID10774,radlex,stack of spirals k-space trajectory,Gruppe spiralförmiger k-Raum-Abtastungen,,,,A00.radlex
RID10775,radlex,rings k-space trajectory,CT mit k-Raum-Abtastung mit konzentrischen Ringen,,,,A00.radlex
RID10776,radlex,cones k-space trajectory,Kegelstrahl-CT mit k-Raum-Abtastung,,,,A00.radlex
RID10777,radlex,shells k-space trajectory,CT mit kugelförmiger k-Raum-Abtastung,,,,A00.radlex
RID10778,radlex,hybrid k-space trajectory,hybride k-Raum Trajektorie,,,,A00.radlex
RID10779,radlex,PROPELLER,PROPELLER,,BLADE|periodically rotated overlapping parallel lines with enhanced reconstruction,,A00.radlex
RID10782,radlex,k-space segmentation,k-Raum Segmentierung,,,,A00.radlex
RID10783,radlex,k-space unsegmented,nicht segmentierter k-Raum,,k-space un-segmented,,A00.radlex
RID10784,radlex,k-space segmented,segmentierter k-Raum,,,,A00.radlex
RID10785,radlex,k-space filter,k-Raum Filter,,,,A00.radlex
RID10786,radlex,radial filter,radialer Filter,,,,A00.radlex
RID10787,radlex,anti-ringing filter,Filter zur Reduzierung von Ringing-Artefakten,,anti ringing filter|antiringing filter,,A00.radlex
RID10788,radlex,elliptical filter,elliptischer Filter,,,,A00.radlex
RID10789,radlex,Fermi filter,Fermi-Filter,,,,A00.radlex
RID10790,radlex,separable filter,trennbarer Filter,,,,A00.radlex
RID10791,radlex,MR tissue contrast attribute,MR Gewebekontrastattribut,,,,A00.radlex
RID10792,radlex,intermediate weighted,intermediär gewichtet,,proton density weighted,,A00.radlex
RID10794,radlex,T1 weighted,T1 gewichtet,,T1W,,A00.radlex
RID10795,radlex,T2 weighted,T2 gewichtet,,T2W,,A00.radlex
RID10796,radlex,T2* weighted,T2* gewichtet,,T2 star|T2-star weighted,,A00.radlex
RID10798,radlex,T2/T1 weighted,T2/T1 gewichtet,,,,A00.radlex
RID10799,radlex,diffusion weighted,diffusionsgewichtet,,,,A00.radlex
RID10801,radlex,flexible coil,flexible Spule,,flexible surface coil,,A00.radlex
RID10803,radlex,multinuclear coil,Spule für multinukleare Bildgebung,,dual tuned coil,,A00.radlex
RID10805,radlex,biopsy coil,Biopsie-Spule,,,,A00.radlex
RID10806,radlex,microscopy coil,Mikroskopie-Spule,,,,A00.radlex
RID10807,radlex,internally inserted coil,intern eingebrachte Spule,,,,A00.radlex
RID10808,radlex,endoluminal coil,endoluminale Spule,,,,A00.radlex
RID10809,radlex,endorectal coil,endorektale Spule,,rectal coil,,A00.radlex
RID10810,radlex,endovascular coil,endovaskuläre Spirale,,catheter coil,,A00.radlex
RID10812,radlex,interventional coil,interventionelle Spule,,,,A00.radlex
RID10813,radlex,magnetic resonance imaging coil,Kernspintomographiespule,,MR coil|MR imaging coil|MRI coil,,A00.radlex
RID10815,radlex,radiofrequency coil,Radiofrequenzspule,,RF coil,,A00.radlex
RID10820,radlex,transmit-receive radiofrequency coil,RF-Sende-Empfangsspule,,,,A00.radlex
RID10821,radlex,primary transmit-receive coil,primäre Sende-Empfangsspule,,body coil|whole body RF coil,,A00.radlex
RID10824,radlex,transmit radiofrequency coil,RF-Sendespule,,transmit RF coil,,A00.radlex
RID10826,radlex,localized transmit coil,lokalisierte RF-Sendespule,,,,A00.radlex
RID10830,radlex,receive radiofrequency coil,RF-Empfangsspule,,,,A00.radlex
RID10831,radlex,localized receive coil,lokalisierte Empfangsspule,,,,A00.radlex
RID10835,radlex,functional magnetic resonance imaging coil,Spule für funktionelle Magnetresonanztomographie,,fMRI coil|functional MRI coil,,A00.radlex
RID10838,radlex,tracker coil,Tracker-Spule,,,,A00.radlex
RID10839,radlex,gradient coil,Gradientenspule,,,,A00.radlex
RID10840,radlex,whole body gradient coil,Ganzkörpergradientenspule,,,,A00.radlex
RID10841,radlex,restricted field of view body gradient coil,eingeschränkte field-of-view Ganzkörpergradientenspule,,zoom gradient coil,,A00.radlex
RID10843,radlex,localized gradient coil,lokalisierte Gradientenspule,,,,A00.radlex
RID10844,radlex,shim coil,Shim-Spule,,,,A00.radlex
RID10845,radlex,resistive shim coil,resistive Shim-Spule,,,,A00.radlex
RID10846,radlex,superconducting shim coil,supraleitende Shim-Spule,,,,A00.radlex
RID10847,radlex,non-linear shim coil,nicht-lineare Shim-Spule,,high-order shim coil,,A00.radlex
RID10849,radlex,linear shim coil,lineare Shim-Spule,,,,A00.radlex
RID10850,radlex,linear resistive shim coil,lineare resistive Shim-Spule,,,,A00.radlex
RID10854,radlex,curved transducer,konvexe Sondenform,,,,A00.radlex
RID10855,radlex,linear transducer,lineare Sondenform,,flat transducer,,A00.radlex
RID10857,radlex,ultrasound transducer element configuration,Ultraschallsondenelement Konfiguration,,,,A00.radlex
RID10858,radlex,1 dimensional element configuration,1-dimensionale Elementkonfiguration,,1D element configuration,,A00.radlex
RID10860,radlex,1.5 dimensional element configuration,1.5 dimensionale Elementkonfiguration,,1.5D element configuration,,A00.radlex
RID10862,radlex,symmetric 2 dimensional element configuration,symmetrische 2-dimensionale Elementkonfiguration,,symmetric 2D element configuration,,A00.radlex
RID10864,radlex,asymmetric 2 dimensional element configuration,asymmetrische 2-dimensionale Elementkonfiguration,,asymmetric 2D element configuration,,A00.radlex
RID10866,radlex,annular element configuration,Ringelementkonfiguration,,,,A00.radlex
RID10867,radlex,ultrasound transducer,Ultraschallsonden,,,,A00.radlex
RID10868,radlex,mechanical transducer,mechanische Sonde,,,,A00.radlex
RID10869,radlex,intravascular rotating crystal transducer,intravaskuläre Sonde mit rotierendem Kristall,,,,A00.radlex
RID10870,radlex,intravascular rotating mirror transducer,intravaskuläre Sonde mit rotierendem Spiegel,,,,A00.radlex
RID10871,radlex,sector mechanical transducer,mechanische Sektorsonde,,,,A00.radlex
RID10872,radlex,sector annular array transducer,Sektorsonde mit ringförmiger Anordnung,,,,A00.radlex
RID10873,radlex,endocavitary mechanical transducer,endokavitäre mechanische Sonde,,,,A00.radlex
RID10874,radlex,endocavitary annular array transducer,endokavitäre Sonde mit ringförmiger Anordnung,,,,A00.radlex
RID10875,radlex,non-mechanical transducer,nicht-mechanische Sonde,,,,A00.radlex
RID10876,radlex,sector phased array transducer,Sector-phased-array Sonde,,,,A00.radlex
RID10877,radlex,linear array transducer,Linear-array Sonde,,,,A00.radlex
RID10879,radlex,intravascular phased array transducer,intravaskuläre phased-array Sonde,,,,A00.radlex
RID10880,radlex,endocavitary phased array transducer,endokavitäre phased-array Sonde,,,,A00.radlex
RID10881,radlex,endocavitary curved linear array transducer,endokavitäre convex-linear-array Sonde,,,,A00.radlex
RID10882,radlex,endocavitary linear transducer,endokavitäre lineare Sonde,,,,A00.radlex
RID10883,radlex,vector phased array transducer,Vector-phased-array Sonde,,,,A00.radlex
RID10884,radlex,single crystal transducer,Einzelkristallsonde,,,,A00.radlex
RID10885,radlex,split crystal transducer,geteilte Kristallsonde,,,,A00.radlex
RID10886,radlex,combined transducer,kombinierte Sonde,,,,A00.radlex
RID10887,radlex,curved linear array transducer,Convex-linear-array Sonde,,curved linear transducer,,A00.radlex
RID10888,radlex,sector phased transducer,Sector-phased Sonde,,,,A00.radlex
RID10889,radlex,endocavitary transducer,endokavitäre Sonde,,,,A00.radlex
RID10890,radlex,endorectal transducer,endorektaler Schallkopf,,,,A00.radlex
RID10891,radlex,endovaginal transducer,endovaginale Sonde,,transvaginal transducer,,A00.radlex
RID10893,radlex,endovascular transducer,endovaskuläre Sonde,,intravascular transducer,,A00.radlex
RID10895,radlex,transesophageal transducer,transösophagealer Schallkopf,,,,A00.radlex
RID10896,radlex,endoscopic transducer,endoskopische Sonde,,,,A00.radlex
RID10897,radlex,curved array transducer,Convex-array Sonde,,,,A00.radlex
RID10898,radlex,phased array transducer,Phased-array Sonde,,vector transducer,,A00.radlex
RID10900,radlex,mechanical sector transducer,mechanische Sektorsonde,,mechanical sector|sector mechanical transducer,mechanischer Sektor,A00.radlex
RID10901,radlex,annular transducer,ringförmige Sonde,,,,A00.radlex
RID10903,radlex,A-mode ultrasound,A-Modus Ultraschall,,,,A00.radlex
RID10904,radlex,B-mode ultrasound,B-Modus Ultraschall,,gray scale ultrasound|grayscale ultrasound,,A00.radlex
RID10907,radlex,C-mode ultrasound,C-Modus Ultraschall,,,,A00.radlex
RID10908,radlex,Doppler mode,Doppler-Modus,,,,A00.radlex
RID10909,radlex,color Doppler mode,Farbdoppler Mode,,,,A00.radlex
RID10910,radlex,power Doppler mode,Powerdoppler Mode,,,,A00.radlex
RID10911,radlex,spectral Doppler mode,Spektraldoppler Mode,,pulsed wave Doppler mode,,A00.radlex
RID10913,radlex,harmonic ultrasound,harmonic Ultraschall,,,,A00.radlex
RID10914,radlex,phase-cancellation harmonic ultrasound,phase-cancellation-harmonic Ultraschall,,,,A00.radlex
RID10915,radlex,M-mode,M-Modus,,m mode,,A00.radlex
RID10916,radlex,stimulated acoustic emission,stimulierte akustische Emission,,SAE,,A00.radlex
RID10918,radlex,low intensity pulse,low-intensity Puls,,,,A00.radlex
RID10919,radlex,high intensity pulse,high-intensity Puls,,,,A00.radlex
RID10920,radlex,three dimensional ultrasound,3-dimensionaler Ultraschall,,3 dimensional ultrasound|3D ultrasound,,A00.radlex
RID10922,radlex,duplex ultrasound,Dopplersonographie,,,,A00.radlex
RID10923,radlex,triplex ultrasound,Triplex-Sonographie,,,,A00.radlex
RID10924,radlex,extended field of view ultrasound,Ultraschall mit erweitertem Sichtfeld,,,,A00.radlex
RID10926,radlex,4 dimensional ultrasound,4D-US,,4D ultrasound,4-dimensionaler US,A00.radlex
RID10928,radlex,cine loop,Cine-Loop,,cine|video loop,,A00.radlex
RID10930,radlex,volume imaging,Volumenbildgebung,,,,A00.radlex
RID10932,radlex,elastography,Elastizitätsbildgebung,,elasticity imaging,Elastographie,A00.radlex
RID10933,radlex,strain imaging,Ultraschall-Elastographie,,,,A00.radlex
RID10934,radlex,nuclear imaging attribute,Attribut nuklearmedizinischer Bildgebung,,,,A00.radlex
RID10935,radlex,collimator,Kollimator,,,,A00.radlex
RID10936,radlex,pinhole collimator,Lochkollimator,,,,A00.radlex
RID10937,radlex,multihole collimator,Mehrlochkollimator,,,,A00.radlex
RID10938,radlex,stationary multi-channel,stationärer Mehrkanalkollimator,,,,A00.radlex
RID10939,radlex,seven-pinhole collimator,Siebenloch-Kollimator,,,,A00.radlex
RID10940,radlex,rotating slant hole collimator,rotierender Slantholekollimator,,,,A00.radlex
RID10941,radlex,xray collimator,Röntgenkollimator,,x-ray collimator,,A00.radlex
RID10942,radlex,nuclear collimator geometry,Kollimatorgeometrie,,,,A00.radlex
RID10943,radlex,parallel hole collimator,Parallellochkollimator,,,,A00.radlex
RID10944,radlex,low energy parallel hole collimator,niedrigenergetischer Parallellochkollimator,,,,A00.radlex
RID10945,radlex,low energy parallel hole ultra-high resolution,niedrigenergetischer ultrahochauflösender Parallellochkollimator,,,,A00.radlex
RID10946,radlex,low energy parallel hole high-resolution,niedrigenergetischer hochauflösender Parallellochkollimator,,,,A00.radlex
RID10947,radlex,low energy parallel hole general purpose,niedrigenergetischer universeller Parallellochkollimator,,,,A00.radlex
RID10948,radlex,low energy parallel hole high sensitivity,niedrigenergetischer hoch sensitiver Parallellochkollimator,,,,A00.radlex
RID10949,radlex,medium energy parallel hole collimator,mittelenergetischer Parallellochkollimator,,,,A00.radlex
RID10950,radlex,medium energy parallel hole high-resolution,mittelenergetischer hochauflösender Parallellochkollimator,,,,A00.radlex
RID10951,radlex,medium energy parallel hole general purpose,mittelenergetischer universeller Parallellochkollimator,,,,A00.radlex
RID10952,radlex,high energy parallel hole collimator,hochenergetischer Parallellochkollimator,,,,A00.radlex
RID10953,radlex,ultra-high energy parallel hole collimator,ultrahochenergetischer Parallellochkollimator,,,,A00.radlex
RID10954,radlex,diverging collimator,Streukollimator,,,,A00.radlex
RID10955,radlex,converging collimator,konvergierender Kollimator,,,,A00.radlex
RID10956,radlex,ring collimator,Ringkollimator,,,,A00.radlex
RID10957,radlex,nuclear imaging acquisition rate,nuklearmedizinische Bildakquisitionsrate,,,,A00.radlex
RID10958,radlex,dynamic nuclear imaging acquisition,dynamische nuklearmedizinische Bildakquisition,,,,A00.radlex
RID10959,radlex,serial nuclear imaging acquisition,serielle nuklearmedizinische Bildakquisition,,,,A00.radlex
RID10960,radlex,static nuclear imaging acquisition,statische nuklearmedizinische Bildakquisition,,,,A00.radlex
RID10961,radlex,gated nuclear imaging acquisition,getaktete nuklearmedizinische Bildakquisition,,,,A00.radlex
RID10962,radlex,nuclear camera,nuklearmedizinischer Kamera,,,,A00.radlex
RID10963,radlex,positron emission tomography camera,Positronen-Emissions-Tomographie Kamera,,PET camera,,A00.radlex
RID10965,radlex,gamma camera,Gammakamera,,scintillation camera|single photon camera,,A00.radlex
RID10968,radlex,nuclear detector quantity,nuklearmedizinischer Detektortyp,,,,A00.radlex
RID10969,radlex,single detector,Einzeldetektor,,,,A00.radlex
RID10970,radlex,multi-detector,Multidetektor,,multidetector,,A00.radlex
RID10971,radlex,nuclear solid state detector material,nuklearmedizinisches Festkörperdetektormaterial,,,,A00.radlex
RID10972,radlex,cadmium telluride,Cadmiumtellurid,,,,A00.radlex
RID10973,radlex,cadmium zinc telluride,Cadmiumzinktellurid,,CZT,,A00.radlex
RID10975,radlex,cadmium iodide,Cadmiumiodid,,,,A00.radlex
RID10976,radlex,nuclear detector geometry type,nuklearmedizinischer Detektorgeometrietyp,,,,A00.radlex
RID10977,radlex,planar nuclear detector,planarer nuklearmedizinischer Detektor,,,,A00.radlex
RID10978,radlex,full ring nuclear detector,nuklearmedizinischer Vollringdetektor,,,,A00.radlex
RID10979,radlex,partial ring nuclear detector,nuklearmedizinischer Partialringdetektor,,,,A00.radlex
RID10980,radlex,rotating 2D columns nuclear detector,rotierender nuklearmedizinischer 2D-Reihen-Detektor,,,,A00.radlex
RID10981,radlex,hybrid nuclear detector,hybrider nuklearmedizinischer Detektor,,,,A00.radlex
RID10982,radlex,nuclear diode,nuklearmedizinischer Dioden,,,,A00.radlex
