concept_id,source,en,de,tr,aliases_en,aliases_de,tree
MESH:C036596|Q421162,wikidata-mesh,bifonazole,Bifonazol,,"BAY-H-4502|Bay h 4502|1-[(4-biphenylyl)phenylmethyl]-1H-imidazole|1-(p,alpha-diphenylbenzyl)imidazole|1-(alpha-(4-biphenylyl)benzyl)imidazole|(+-)1-([1,1'-biphenyl]-4-ylphenylmethyl)-1H-imidazole|(+-)-1-(p,alpha-diphenylbenzyl)imidazole",,
MESH:D009277|Q421709,wikidata-mesh,nandrolone,Nandrolon,,"Oestrenolon|Nortestosteronum|Nortestosterone|Nortestonate|Norandrostenolone|Norandrostenolon|Nandrolonum|Nandrolone Base|Nandrolona|Menidrabol|Durabolin® (phenylpropionate ester)|Deca-Durabolin® (decanoate ester)|4-estren-17beta-ol-3-one|19-Nortestosterone|19-norandrostenolone|17beta-hydroxy-4-estren-3-one|17beta-hydroxy-19-nor-4-androsten-3-one|17-beta-Hydroestr-4-en-3-one|(1S,2R,10R,11S,14S,15S)-14-hydroxy-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-en-5-one|(17beta)-17-hydroxyestr-4-en-3-one|(17-beta)-17-Hydroxyestr-4-en-3-one|Deca-Durabolin|Durabolin|Nandrolon",,D04.210.500.365.415.638|D06.472.334.851.968.976
MESH:D019819|Q422212,wikidata-mesh,budesonide,Budesonid,budezonid,"(11beta,16alpha)-16,17-[butylidenebis(oxy)]-11,21-dihydroxypregna-1,4-diene-3,20-dione",,D04.210.500.745.745.654.105
MESH:D008901|Q422519,wikidata-mesh,mineralocorticoid,Mineralocorticoide,Mineralokortikoidler,,Mineralocorticoid|Mineralokortikoid|Mineralokortikoide,D27.505.696.399.472.673
MESH:C030397|Q423401,wikidata-mesh,isosorbide mononitrate,Isosorbidmononitrat,,Vasdilat|Uniket|Turimonit|Sorbimon|Sigacora|Promocard|Pertil|Orasorbil|Olicard|Nitramin|Monosordil|Monosorbitrate|Monosorb xl 60|Monopront|Mononitrato de Isosorbida|mononitrato de isosorbida|Mononitrate d'Isosorbide|mononitrate d'isosorbide|Mononit|Monomax|Monolong|Monoket|Monodur durules|Monocord|Monocinque|Monocedocard|Mono corax|Monicor|Medocor|Isosorbidi Mononitras|isosorbidi mononitras|Isosorbide-5-mononitrate|Isosorbide 5-mononitrate|Isonorm|Iso-5-mononitrate|Ismox|Ismexin|IS-5MN|IS-5-MN|IS 5-MN|Imtrate|Imdur|Elantan|CRG145|Corangin|BM-22-145|BM 22.145|AHR-4698|ISMO|Ismo|Duride|ISMN|Isosorbide Mononitrate|Isosorbide mononitrate|Isosorbide 5-nitrate,,
MESH:D010197|Q424297,wikidata-mesh,pancuronium (cation),Pancuronium-Kation,,Pancuronium,,D04.210.500.054.040.685
MESH:D000006|Q424317,wikidata-mesh,acute abdomen,Akutes Abdomen,Akut karın,acute abdominal pain,Akuter Bauch,C23.888.592.612.054.200|C23.888.821.030.249
MESH:C031226|Q424521,wikidata-mesh,ascorbyl palmitate,Ascorbylpalmitat,,L-ascorbic acid 6-hexadecanoate|E304i|6-O-palmitoylascorbic acid,E304i|Palmitinsäureascorbylester,
MESH:D007479|Q424788,wikidata-mesh,iopamidol,Iopamidol,,"SQ-13396|Scanlux-370|Scanlux-300|L-5alpha-Hydroxypropionylamino-2,4,6-triiodoisophthalic acid di(1,3-dihydroxy-2-propylamide)|L-(+)-N,N'-Bis(2-hydroxy-1-hydroxymethylethyl)-2,4,6-triiodo-5-lactamide isophthalamide|Isovue-M 300|Isovue-M 200|Isovue-370|Isovue-300|Isovue-250|Isovue-200|Isovue-128|Isovue|Iopamidol-370|Iopamidol-300|Iopamidol-250|Iopamidol-200|(S)-N,N'-bis(2-Hydroxy-1-(hydroxymethyl)ethyl)-2,4,6-triiodo-5-lactamidoisophthalamide|Iopamidol",,D02.241.223.100.400.880.410|D02.455.426.559.389.127.375.880.410
MESH:C029773|Q429022,wikidata-mesh,rhodamine B,Rhodamin B,Rodamin B,Violet zasadita 10|Tetraethylrhodamine|Symulex Magenta F|Rheonine B|Edicol Suppa Rose BS|D&C Red No. 19|Calcozine Red BX|C.I. 45170|Brilliant Pink B|Basonyl Red 545|Basic Violet 10|Basic Rose Red|Basic Rose Extract|Acid Brilliant Pink B,D&C Red No. 19,
MESH:C020491|Q720356,wikidata-mesh,rhein,Rhein,,Rhubarb Yellow|rheic acid|monorhein|chrysazin-3-carboxylic acid|cassic acid|Rhein,,
MESH:D001918|Q896687,wikidata-mesh,brachytherapy,Brachytherapie,Brakiterapi,,Kurzdistanztherapie,E02.815.150
MESH:D018759|Q899668,wikidata-mesh,adrenergic uptake inhibitors,Selektiver Noradrenalin-Wiederaufnahmehemmer,Norepinefrin geri alım inhibitörü,"Uptake Inhibitors, Adrenergic|Reuptake Inhibitors, Adrenergic|Inhibitors, Adrenergic Uptake|Inhibitors, Adrenergic Reuptake|Adrenergic Reuptake Inhibitors|norepinephrine reuptake inhibitor",NARI|Noradrenalin-Wiederaufnahmehemmer|Selektiver Noradrenalin-Wiederaufnahme-Hemmer,D27.505.519.562.437.050|D27.505.519.625.050.601|D27.505.519.625.600.050|D27.505.696.577.050.601|D27.505.696.577.600.050
MESH:C005219|Q903362,wikidata-mesh,ethylene glycol monomethyl ether,Methylglycol,,monomethyl ethylene glycol ether|methyl oxitol|Methyl Cellosolve|HOCH2CH2OCH3|Glycol monomethyl ether|Ethylene glycol monomethyl ether|EGME|beta-methoxyethanol|3-oxa-1-butanol|2-Methoxyethanol|2-methoxy-1-ethanol|2-hydroxyethyl methyl ether|1-hydroxy-2-methoxyethane|2-methoxyethanol,2-Methoxyethanol|Ethylenglycolmonomethylether|Ethylenglykolmonomethylether|Methoxyethanol|Methylglykol,
MESH:C016517|Q1770257,wikidata-mesh,indole-3-carbinol,Indol-3-carbinol,,I3C|3-indolylcarbinol|3-hydroxymethylindole|indole-3-methanol,,
MESH:C020300|Q1976186,wikidata-mesh,methyl arsonic acid,Methylarsonsäure,,monomethylarsonic acid|methanearsonic acid|MAA,MAA,
MESH:D001576|Q2025070,wikidata-mesh,auramine hydrochloride,Auramin O,Auramin O,"C.I. Basic Yellow 2, monohydrochloride|C.I. Basic Yellow 2|Basic yellow 2|Auramine Yellow|Auramin|4:4'-Bis(dimethylamino)benzophenone-imine hydrochloride|4,4'-Bis(dimethylamino)-benzhydrylidenimine hydrochloride|4,4'-(Imidocarbonyl)bis(N,N-dimethylamine), monohydrochloride|1,1-Bis(p-dimethylaminophenyl)methylenimine hydrochloride|(Tetramethyldiamino)diphenylketoimine hydrochloride",,D02.092.146.215
MESH:C032668|Q4545799,wikidata-mesh,1-nitropyrene,1-Nitropyren,,3-Nitropyrene,,
MESH:D047831|Q8676,wikidata-mesh,American Civil War,Sezessionskrieg,Amerikan İç Savaşı,War of the Rebellion|War of Northern Aggression|War Between the States|US Civil War|United States Civil War|U.S. Civil War|The Civil War|Civil War,Amerikanischer Bürgerkrieg|American Civil War|Nordamerikanischer Bürgerkrieg|US-amerikanischer Bürgerkrieg|US-Bürgerkrieg,I01.880.735.950.250.188|K01.400.504.937.100
MESH:D014956|Q37260,wikidata-mesh,writing,Schreiben,yazı,write,,L01.559.423.906
MESH:D000068956|Q41693,wikidata-mesh,prisoner's dilemma,Gefangenendilemma,tutsak ikilemi,trigger strategies|prisoners' dilemma|Grim strategies,Prisoner's dilemma|Gefangenen-Dilemma,E05.385.500
MESH:D005476|Q58376,wikidata-mesh,fluphenazine,Fluphenazin,flufenazin,triflumethazine|fluorphenazine|fluorophenazine|fluorfenazine|4-{3-[2-(trifluoromethyl)-10H-phenothiazin-10-yl]propyl}-1-piperazineethanol|4-[3-(2-trifluoromethyl-10-phenothiazyl)-propyl]-1-piperazineethanol|4-[3-(2-(trifluoromethyl)-10H-phenothiazin-10-yl)propyl]-1-piperazineethanol|4-[3-(-trifluoromethyl-10-phenothiazyl)-propyl]-1-piperazineethanol|2-(trifluoromethyl)-10-{3-[1-(beta-hydroxyethyl)-4-piperazinyl]propyl}phenothiazine|2-(trifluoromethyl)-10-[3-(1-(beta-hydroxyethyl)-4-piperazinyl)propyl]phenothiazine|2-(4-{3-[2-(trifluoromethyl)-10H-phenothiazin-10-yl]propyl}-1-piperazinyl)ethanol|10-{3′-[4″-(beta-hydroxyethyl)-1″-piperazinyl]-propyl}-3-trifluoromethylphenothiazine|10-[3-(2-hydroxyethyl)piperazinopropyl]-2-(trifluoromethyl)phenothiazine|10-[3-(2-hydroxyethyl)piperazinopropyl)-2-(trifluoromethyl]phenothiazine|1-(2-hydroxyethyl)-4-[3-(trifluoromethyl-10-phenothiazinyl)propyl]-piperazine,,D02.886.369.326|D03.633.300.783.326
MESH:D000254|Q59143,wikidata-mesh,Na+/K+-ATPase,Natrium-Kalium-Pumpe,Na+/K+-ATPaz,"Na+/K+-exchanging ATPase|Na+/K+-ATPase, NAKA|Na(+)/K(+)-exchanging ATPase|Na,K-activated ATPase|sodium/potassium-transporting ATPase|sodium–potassium pump|sodium-potassium-exchanging ATPase|sodium-potassium pump|sodium-potassium ATPase|sodium potassium pump|sodium potassium ATPase",Kalium-Natrium-Pumpe|Na-K-ATPase|Na+/K+-ATPase|Natrium-Kalium-ATPase|Natrium-Kalium-Ionenpumpe|Natriumkaliumpumpe|Natriumpumpe,D08.811.277.040.025.314.750|D12.776.157.530.450.162.780|D12.776.157.530.450.250.880|D12.776.157.530.813.750|D12.776.543.585.450.162.800|D12.776.543.585.450.250.890|D12.776.543.585.813.750
MESH:C007318|Q161465,wikidata-mesh,"1,2-dibromo-3-chloropropane","1,2-Dibrom-3-chlorpropan",,"Dibromochloropropane|DBCP|1-Chloro-2,3-dibromopropane",,
MESH:D013752|Q193045,wikidata-mesh,tetracycline,Tetracyclin,Tetrasiklin,"Vetquamycin|Tetracyn|Tetracyclinum|Tétracycline|Tetracyclin|PanmycI dont careiquamycin|Deschlorobiomycin|Cyclopar|Abramycin|(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide|(4S,4AS,5as,12as)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide|(4S,4aS,5aS,12aS)-4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide|Achromycin|tetracyclines|TETRACYCLINE|Tetracycline",Tefilin|Tetracyclinhydrochlorid|Tetrazyklin,D02.455.426.559.847.562.900.875|D04.615.562.900.875
MESH:D003642|Q241049,wikidata-mesh,deanol,Dimethylaminoethanol,,"propamine A|norcholine|N,N-dimethylaminoethanol|N,N-dimethyl-N-(beta-hydroxyethyl)amine|N,N-dimethyl-N-(2-hydroxyethyl)amine|N,N-dimethyl-2-hydroxyethylamine|N,N-dimethyl-2-aminoethanol|N-dimethylaminoethanol|N-(2-hydroxyethyl)dimethylamine|DMAE|dimethylmonoethanolamine|dimethylethanolamine|dimethylaminoethanol|dimethyl(hydroxyethyl)amine|dimethyl(2-hydroxyethyl)amine|beta-hydroxyethyldimethylamine|beta-dimethylaminoethyl alcohol|2-(N,N-dimethylamino)ethanol|2-(dimethylamino)ethanol|2-(dimethylamino)-1-ethanol|(2-hydroxyethyl)dimethylamine|N,N-dimethylethanolamine|2-dimethylaminoethanol|DMEA",,D02.033.100.291.274|D02.092.063.291.274
MESH:C018961|Q250360,wikidata-mesh,hexamidine,Hexamidin,,"4,4'-(Hexamethylenedioxy)dibenzamidine|4,4'-(1,6-Hexanediylbis(oxy))bis-benzenecarboximidamide|Hexamidine",,
MESH:D054199|Q263958,wikidata-mesh,(+)-pseudoephedrine,(+)-Pseudoephedrin,psödoefedrin,"ψ-ephedrine|trans-ephedrine|psi-ephedrine|L(+)-psi-ephedrine|L-(+)-pseudoephedrine|isoephedrine|d-psi-ephedrine|d-psi-2-methylamino-1-phenyl-1-propanol|d-pseudoephedrine|d-isoephedrine|2-(methylamino)-1-phenyl-1-propanol|(1S,2S)-pseudoephedrine|(1S,2S)-(+)-pseudoephedrine|(+)-threo-ephedrine|(+)-psi-ephedrine|(+)-(1S,2S)-pseudoephedrine|(+) threo-2-(methylamino)-1-phenyl-1-propanol|pseudoephedrine",,D02.033.100.624.853|D02.033.755.624.853|D02.092.063.624.788|D02.092.471.683.847
MESH:D000126|Q340548,wikidata-mesh,achlorhydria,Achlorhydrie,,hypochlorhydria,,C06.405.748.045|C18.452.076.087
MESH:C005705|Q347392,wikidata-mesh,sanguinarine,Sanguinarin,,sanguinarium,,
MESH:D000111|Q375613,wikidata-mesh,N-acetyl-L-cysteine,Acetylcystein,Asetilsistein,N-acetylcysteine|N-acetyl-L-(+)-cysteine|N-acetyl-3-mercaptoalanine|mercapturic acid|L-α-acetamido-β-mercaptopropionic acid|L-alpha-acetamido-beta-mercaptopropionic acid|L-acetylcysteine|2-acetylamino-3-mercaptopropionic acid|2-acetylamino-3-mercaptopropionate|(R)-mercapturic acid|(R)-2-acetylamino-3-mercaptopropanoic acid|(2R)-2-acetylamino-3-sulfanylpropanoic acid|(2R)-2-acetamido-3-sulfanylpropanoic acid|NAC|acetylcysteine,N-Acetylcystein,D02.886.030.230.259|D12.125.166.230.259
MESH:C014481|Q377270,wikidata-mesh,dihydrocodeine,Dihydrocodein,,Remedacen|Paracodeine®|Drocode|Dicogesic®|DF-118|DHC|Dihydrocodeine|dihydrocodeine bitartrate,DHC|Dicodin,
MESH:C522419|Q408155,wikidata-mesh,catumaxomab,Catumaxomab,,,Removab,
MESH:C005581|Q411602,wikidata-mesh,protocatechualdehyde,Protocatechualdehyd,,"protocatechuic aldehyde|4-formyl-1,2-dihydroxybenzene|4-formyl-1,2-benzenediol|3,4-dihydroxybenzenecarbonal|1,2-dihydroxy-4-formylbenzene","3,4-Dihydroxybenzaldehyd",
MESH:C005047|Q414789,wikidata-mesh,D&c green no. 8,Pyranin,Piranin,"Trisodium 1-hydroxy-3,6,8-pyrenetrisulfonate|Solvent Green 7|Japan Green 204|8-Hydroxypyrene-1,3,6-trisulfonic acid sodium salt|8-Hydroxy-1,3,6-pyrenetrisulfonic acid trisodium salt|11389 Green",Solvent Green 7,
MESH:D009665|Q415619,wikidata-mesh,noscapine,Noscapin,Narkotin,"alpha-narcotine|(−)-α-narcotine|(−)-noscapine|6,7-dimethoxy-3-(4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-yl)-3H-isobenzofuran-1-one",Narkotin|Capval|Methoxyhydrastin|Narcotin|Noscapinhydrochlorid-Monohydrat,D03.132.577.500|D03.633.100.531.567
MESH:D019833|Q415957,wikidata-mesh,genistein,Genistein,Genistein,"Sophoricol|Prunetol|Genisterin|Genisteol|Genistein 85% HPLC|Differenol A|5,7,4'-Trihydroxyisoflavone|5,7,4'-trihydroxyisoflavone|5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-1-benzopyran-4-one|4',5,7-trihydroxyisoflavone|4',5,7-Trihydroxy-Isoflavone|4',5, 7-Trihydroxyisoflavone|4,5,7-Trihydroxy Iso-Flavone|Genistein",,D03.383.663.283.266.450.400.375|D03.633.100.150.266.450.400.375
MESH:C051752|Q416632,wikidata-mesh,nefazodone,Nefazodon,nefazodon,"MJ-13754-1|BMY-13754|1-{3-[4-(m-chlorophenyl)-1-piperazinyl]propyl}-3-ethyl-4-(2-phenoxyethyl)-delta2-1,2,4-triazolin-5-one",,
MESH:C010651|Q417862,wikidata-mesh,buflomedil,Buflomedil,,,,
MESH:C011941|Q419079,wikidata-mesh,nabilone,Nabilon,Nabilon,LY-109514|LY 109514,Nabilone,
MESH:C008842|Q419559,wikidata-mesh,phenibut,Phenibut,Fenibut,β-phenyl-γ-aminobutyric acid|β-phenyl-GABA|PhGABA|phenylgamma|aminophenylbutyric acid|PHG|4-amino-3-phenylbutyric acid,,
MESH:D011345|Q419724,wikidata-mesh,fenofibrate,Fenofibrat,,isopropyl 2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropionate|isopropyl [4'-(p-chlorobenzoyl)-2-phenoxy-2-methyl]propionate|2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoic acid 1-methylethyl ester,,D02.241.081.114.968.500.625|D02.355.726.305.625|D02.455.426.559.389.134.750|D02.455.426.559.389.657.654.305.625|D02.522.223.750
MESH:D006830|Q419987,wikidata-mesh,hydralazine,Hydralazin,Hidralazin,phthalazin-1-ylhydrazine|hypophthalin|hydrazone 1(2H)-phthalazinone|hydrazinophthalazine|hydrallazine|hydralazin|APR968|6-hydralazine|1-phthalazinylhydrazine|1-hydrazinophthalazine|(2H)-phthalazinone hydrazone|(1Z)-1(2H)-Phthalazinone hydrazone,1-Hydrazinylphthalazin,D03.383.710.605.500
MESH:D008463|Q422194,wikidata-mesh,mebendazole,Mebendazol,Mebendazol,MBDZ|(5-benzoyl-1H-benzimidazol-2-yl)-carbamic acid methyl ester,,D02.241.081.251.415|D03.633.100.103.600
MESH:D017336|Q424049,wikidata-mesh,loratadine,Loratadin,loratadin,,,D02.455.426.559.847.181.384.340.500|D03.383.621.160.500|D04.615.181.384.340.500
MESH:C065679|Q902379,wikidata-mesh,icatibant,Icatibant,,HOE-140|HOE 140,Firazyr,
MESH:C100242|Q904524,wikidata-mesh,butriptyline,Butriptylin,,"(±)-3-(10,11-dihydro-5H-dibenzo[a,d]cycloheptene-5-yl)-N,N,2-trimethylpropan-1-amine",,
MESH:D010394|Q944244,wikidata-mesh,penbutolol,Penbutolol,,"Penbutololum|Levatolol|Levatol®|Hostabloc|HOE-893d|HOE-39-893d|HOE 893D|HOE 893|2-Propanol, 1-(2-cyclopentylphenoxy)-3-((1,1-dimethylethyl)amino)-, (S)-|1-(tert-Butylamino)-3-(o-cyclopentylphenoxy)propan-2-ol|(2S)-1-(tert-butylamino)-3-(2-cyclopentylphenoxy)propan-2-ol|Penbutolol",,D02.033.100.624.698.688|D02.033.755.624.698.688|D02.092.063.624.698.688
MESH:D013428|Q1019320,wikidata-mesh,sulfaquinoxaline,Sulfachinoxalin,,,,D02.065.884.060.500|D02.065.884.725.925|D02.092.146.807.925|D02.455.426.559.389.085.500|D02.886.590.700.090.500|D02.886.590.700.725.925
MESH:D005297|Q1408061,wikidata-mesh,ferrozine,Ferrozin,,,,D02.455.426.559.389.097.280|D02.886.645.600.080.050.100.325|D03.383.931.320
MESH:C019273|Q2080808,wikidata-mesh,bisphenol A diglycidyl ether,Bisphenol-A-diglycidylether,,"Diglycidyl bisphenol A ether|DGEBPA|Bisphenol diglycidyl ether|4,4'-isopropylidenediphenol diglycidyl ether|2,2-bis(4'-glycidyloxyphenyl)propane|2,2-Bis(4-glycidyloxyphenyl)propane|BADGE|Bisphenol A diglycidyl ether",,
MESH:D018664|Q2409681,wikidata-mesh,interleukin 12,Interleukin-12,,interleukin-12|IL-12,,D12.644.276.374.465.512|D12.776.467.374.465.512|D23.529.374.465.512
MESH:D010398|Q2546851,wikidata-mesh,(Z)-penicillic acid,Penicillsäure,,"(2Z)-3-methoxy-5-methyl-4-oxohexa-2,5-dienoic acid",,D02.241.081.193.839|D23.946.587.735
MESH:C009213|Q3291758,wikidata-mesh,scarlet red,Sudan IV,,Sudan IV,C.I. Solvent Red 24,
MESH:D000044|Q3603876,wikidata-mesh,abutment,Abutment,,abutment (dentistry),,E06.780.346.500|E07.695.190.175
MESH:C027953|Q3612806,wikidata-mesh,alminoprofen,Alminoprofen,,α-methyl-4-[(2-methyl-2-propenyl)amino]benzeneacetic acid|p-((2-Methylallyl)amino)hydratropic acid|EB-382|EB 382|BRN 2373633|alpha-methyl-4-[(2-methyl-2-propenyl)amino]benzeneacetic acid|alminoprofenum|alminoprofeno|alminoprofene|2-{4-[(2-methylprop-2-en-1-yl)amino]phenyl}propionic acid|Alminoprofen,,
MESH:D057141|Q3687258,wikidata-mesh,preserved food,konservierte Lebensmittel,,"food, preserved|preserves",haltbargemachte Lebensmittel,G07.203.300.521|J02.500.521
MESH:C045356|Q3746837,wikidata-mesh,(+)-flunoxaprofen,(+)-Flunoxaprofen,,(S)-2-(4-Fluorophenyl)-alpha-methyl-5-benzoxazoleacetic acid|(S)-(+)-Flunoxaprofen|(+)-2-(p-Fluorophenyl)-alpha-methyl-5-benzoxazoleacetic acid|flunoxaprofen,"(2S)-2-[2-(4-Fluorphenyl)-1,3-benzoxazol-5-yl]propansäure|Flunoxaprofen",
MESH:D004135|Q4024614,wikidata-mesh,dinitolmide,Dinitolmid,,"zoalene|3,5-Dinitro-o-toluamide|2-Methyl-3,5-dinitrobenzamide|Dinitolmide","2-Methyl-3,5-dinitrobenzoesäureamid",D02.065.277.225|D02.241.223.100.100.240|D02.455.426.559.389.127.085.240
MESH:C004511|Q4596886,wikidata-mesh,2(5H)-furanone,2-Furanon,,"gamma-hydroxycrotonic acid lactone|gamma-crotonolactone|butenolide|alpha,beta-crotonolactone|4-hydroxy-2-butenoic acid lactone|2-oxo-2,5-dihydrofuran|2-butenolide|2-buten-4-olide",,
MESH:C004675|Q4637123,wikidata-mesh,4-deoxypyridoxine,4-Deoxypyridoxin,,4-deoxypyridoxol|4-Deoxypyridoxal,,
MESH:D015112|Q4637188,wikidata-mesh,4-nitroquinoline-N-oxide,4-Nitrochinolin-N-oxid,,Nitrochin|4-NQO|4-Nitroquinoline-N-oxide|4-Nitroquinoline-1-oxide,4-Nitrochinolin-1-oxid,D02.640.820.600|D03.633.100.810.470.450|D03.661.243.500
MESH:C065380|Q4646881,wikidata-mesh,A-68930,A-68930,,A70360|A70108|A-70360|A 70360|A 70108|A 68930|A-70108,,
MESH:D000164|Q4675103,wikidata-mesh,Acremonium,Acremonium,,,,B01.300.381.025
MESH:C100195|Q4821798,wikidata-mesh,divinyl ether,Divinylether,Vinil eter,ethenoxyethene|divinyl oxide,,
MESH:C000596789|Q4834481,wikidata-mesh,abaloparatide,Abaloparatid,,BIM-44058|BA058|Tymlos,,
MESH:C025603|Q4834614,wikidata-mesh,BAPTA,BAPTA,,"Bapeta|1,2-Bis(o-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid|1,2-Bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",,
MESH:C031503|Q4862383,wikidata-mesh,1-phenylpiperazine,1-Phenylpiperazin,Fenilpiperazin,N-phenylpiperazine,,
MESH:C037079|Q4973047,wikidata-mesh,Brodimoprim,Brodimoprim,,"Ro 105970|Ro 10-5970|2,4-diamino-5-(4-bromo-3,5-dimethoxybenzyl)pyrimidine",,
MESH:C002749|Q5017121,wikidata-mesh,cafedrine,Cafedrin,,Cafedrine,,
MESH:C100435|Q5119402,wikidata-mesh,chicoric acid,DL-Cichoriensäure,,cichoric acid,,
MESH:D003005|Q5135114,wikidata-mesh,"(2RS,6RS)-clopamide",Clopamid,,"BRI327|4-chloro-N-(2,6-dimethyl-1-piperidinyl)-3-sulfamoylbenzamide|clopamide",,D02.065.884.390|D02.886.590.700.390|D03.383.621.147
MESH:C020602|Q6804826,wikidata-mesh,meclonazepam,Meclonazepam,,,,
MESH:C042705|Q7160547,wikidata-mesh,pegaspargase,Pegaspargase,Pegaspargaz,putative L-asparaginase precursor|L-asparagine amidohydrolase,,
MESH:C037902|Q11286492,wikidata-mesh,isatoic anhydride,Isatosäureanhydrid,,"N-carboxyanthranilic anhydride|Isatoic acid anhydride|3,1-benzoxazine-2,4(1h)-dione|2h-3,1-benzoxazine-2,4(1h)-dione|2,4-dioxo-1,2-dihydro-4h-3,1-benzoxazine|1h-benz(d)(1,3)oxazine-2,4-dione|1,2-dihydro-3,1-benzoxazine-2,4-dione|Isatoic anhydride",,
MESH:D019369|Q3,wikidata-mesh,life,Leben,yaşam,biota,Existenz|Dasein,K01.752.400
MESH:D000255|Q80863,wikidata-mesh,adenosine triphosphate,Adenosintriphosphat,Adenozin trifosfat,"ATP|Adenosine 5'-triphosphate|Triphosphoric acid adenosine ester|Triphosphaden|Triadenyl|Striadyne|Phosphobion|Myotriphos|molecular unit of currency|H4atp|Glucobasin|Fosfobion|Cardenosine|Atriphos|Atipi|Adynol|Adetol|Adephos|Adenylpyrophosphoric acid|Adenylpyrophosphorate|Adenosine-5'-triphosphate|Adenosine triphosphata|Adenosine 5'-triphosphoric acid|Adenosine 5'-triphosphorate|adenosine 5' triphosphate|5'-ATP|5'-(Tetrahydrogen triphosphate) Adenosine|[[[(2R,3R,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl]oxy-hydroxy-phosphoryl]oxyphosphonic acid|[[[(2R,3R,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-oxolan-2-yl]methoxy-hydroxy-phosphoryl]oxy-hydroxy-phosphoryl]oxyphosphonic acid|({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy](hydroxy)phosphoryl}oxy)phosphonic acid",ATP|Adenosintriphosphorsäure,D03.633.100.759.646.138.236|D13.695.667.138.236|D13.695.827.068.236
MESH:C015715|Q81890,wikidata-mesh,bismuth subsalicylate,Bismutsubsalicylat,,"Pepto-Bismol|Bismuth subsalicylate|Bismuth oxide salicylate|Basic bismuth salicylate|Bismuth Subsalicylate|Wismutsubsalicylat|pink bismuth|Gastro-Cote|Corrective Suspension|Bismuth oxysalicylate|Bismukote|2-Hydroxy-benzo[1,3,2]dioxabismin-4-one",,
MESH:D014215|Q83253,wikidata-mesh,triacetin,Triacetin,Triasetin,"1,2,3-Propanetriyl triacetate|1,2,3-Propanetriol triacetate|Triacetylglycerol|Triacetyl glycerine|Triacetyl glycerin|Glyceryl triacetate|Glycerol triacetate|glycerin triacetate|E1518|E-1518|E 1518|2-(Acetyloxy)-1-[(acetyloxy)methyl]ethyl acetate|1,2,3-triacetylglycerol|1,2,3-triacetoxypropane","Triacetylglycerin|Triessigsäureglycerinester|1,2,3-Propantriol-triacetat|1,2,3-Triacetoxypropan|E 1518|E1518|Glycerintriacetat",D10.351.801.632
MESH:D000531|Q190200,wikidata-mesh,altitude,Höhe,irtifa,height,Altitude,G16.500.275.058|N06.230.058
MESH:D011441|Q377342,wikidata-mesh,propylthiouracil,Propylthiouracil,Propiltiourasil,"Thyreostat®|Propylthiouracilum|Propylthiouracile|Propiltiouracilo|6-Thio-4-propyluracil|6-Propylthiouracil|6-Propyl-2-thioxo-2,3-dihydropyrimidin-4(1H)-one|6-propyl-2-thioxo-2,3-dihydropyrimidin-4(1H)-one|6-Propyl-2-thio-2,4(1H,3H)pyrimidinedione|4-Propyl-2-thiouracil|4-propyl-2-thiouracil|2,3-dihydro-6-Propyl-2-thioxo-4(1H)-pyrimidinone|2,3-dihydro-6-propyl-2-thioxo-4(1H)-pyrimidinone|2-Thio-6-propyl-1,3-pyrimidin-4-one|2-Thio-4-oxo-6-propyl-1,3-pyrimidine|2-Mercapto-6-propylpyrimid-4-one|2-Mercapto-6-propyl-4-pyrimidone|Propylthiouracil|6-propyl-2-thiouracil|PTU",,D03.383.742.698.875.842.708
